topic,group,mean_js_llm,mean_f1_llm,mean_cramer_llm,mean_js_diff,mean_f1_diff,mean_cramer_diff,llm_js_lower,llm_js_upper,rf_js_lower,rf_js_upper,diff_js_lower,diff_js_upper,diff_sig_js,llm_f1_score_lower,llm_f1_score_upper,rf_f1_score_lower,rf_f1_score_upper,diff_f1_score_lower,diff_f1_score_upper,diff_sig_f1_score,llm_cramer_v_lower,llm_cramer_v_upper,rf_cramer_v_lower,rf_cramer_v_upper,diff_cramer_v_lower,diff_cramer_v_upper,diff_sig_cramer_v
climate_change,demo+moral,0.2105640780354362,0.5620570269236235,0.2433857061884866,-0.05898354897631324,-0.10621395182459077,-0.13314721762655643,0.19910737245297083,0.22110258832064267,0.13494986250162774,0.16619316852021965,-0.07072819490100457,-0.048363804689576975,True,0.5455852905689547,0.5789400982568205,0.6523431324081447,0.6821040740714444,-0.12239658622417418,-0.08943644689005019,True,0.2106644791130736,0.2745933815269581,0.3550162231254404,0.39906915174956636,-0.16911757157824853,-0.09658815072936125,True
climate_change,moral,0.29093411162196064,0.5579467398799544,0.29403139145115087,-0.1649552688603818,-0.10946013174308734,-0.08193385162521483,0.2774215986648055,0.3040295900250613,0.11026479070234323,0.14125958585824083,-0.1812292417008564,-0.1472731234940273,True,0.5399855174172934,0.5773720294639694,0.6520981423839094,0.6827242108538288,-0.12498345389193004,-0.09317262929106271,True,0.2655331039831436,0.3247126696378392,0.3535887553332958,0.39951685023657907,-0.11219232484006185,-0.050306855476721014,True
gay_marriage,demo,0.25972450330418445,0.5930880039065576,0.13014387130070276,0.08473022376126717,-0.005863392205225695,0.041382657164828,0.24314121543145673,0.2754511898946763,0.32979719317334183,0.35957527175573567,0.06586960619803556,0.10317069124394587,True,0.576303174850185,0.6110024616910075,0.5795914215473872,0.6186907544370625,-0.01749637974220256,0.005406017348219028,False,0.10739930795380474,0.15338276119303387,0.06192535326597754,0.11932400295302364,0.00615149441163681,0.07320014827382924,True
gay_marriage,demo+attit,0.19218498744139373,0.6473471614142692,0.31597620597548426,-0.0248531335339095,-0.04349462629521295,0.018155327388367233,0.17582124988516448,0.21016541559972876,0.1534383653386924,0.18169638085777778,-0.048468583784009873,-3.7001422108134416e-05,True,0.6320831939553544,0.662061646301134,0.6736429304115982,0.7072552080817126,-0.059301833184758304,-0.027631485254150746,True,0.29565180261039126,0.3356546985379487,0.27306782872612756,0.32372357236797533,-0.00985186065539498,0.04211965527460108,False
gay_marriage,demo+attit+moral,0.18854908878396537,0.6639651730533803,0.28992792683162244,-0.011778444700559844,-0.02568939792181908,-0.00981871545673082,0.17286914603057724,0.20561502690323816,0.16280506242171305,0.19051437301308397,-0.03274450664232248,0.0072788406992214715,False,0.6485456110154226,0.6788960159611973,0.672926871131778,0.7069364748801079,-0.03946039347012513,-0.01199436307108577,True,0.26808252791694176,0.3125615401363145,0.2732585325265371,0.3250968166982176,-0.03523612453221502,0.016881909174241268,False
gay_marriage,attit,0.1588003238008396,0.6301971375885728,0.3130737023088514,-0.008418652634528196,-0.05713903578709464,0.02175966285521387,0.14433835384674998,0.17455861192706676,0.13594640535853716,0.16440404679225315,-0.03361866637366755,0.014259908151291578,False,0.6145551323789684,0.6451186291354776,0.6699442516965721,0.7036918404851306,-0.07215178096118066,-0.04235511597915747,True,0.2910711794671588,0.33396305438478435,0.2654465648638521,0.31602726958622585,-0.002373582522601083,0.046003691844957575,False
gay_marriage,attit+moral,0.19067861316901202,0.6635958790223081,0.28922979087630596,-0.02809523834216982,-0.025810747181084948,-0.010735040174482352,0.17269156221349657,0.2085145297597065,0.14895365795739607,0.17581957106735327,-0.048843377687767614,-0.007867468590870664,True,0.6464421954392838,0.6807375401076123,0.672291034680176,0.7075961236276849,-0.03927772132699864,-0.012912490446634886,True,0.26671265380604775,0.3138150703203382,0.2747549761452542,0.32456427858242515,-0.0343911174257848,0.012915111227363909,False
gay_marriage,demo+moral,0.39596497328367763,0.5897572523249712,0.03550839165756987,-0.12364899547069279,-0.04443013706627514,-0.1489325257470936,0.3841522034221713,0.4084046342106879,0.25773015526365733,0.28738493657320285,-0.13584174453742115,-0.11095079985147589,True,0.5712139900851945,0.6077295046322356,0.6162793921933537,0.6506720530915143,-0.053999472263660184,-0.03513181158012844,True,0.02008413276411501,0.060532609826455606,0.15668049214835766,0.21386676424328813,-0.18458901296621316,-0.11176213807286535,True
gay_marriage,moral,0.3981604257743395,0.5927974412563346,0.08344938609101062,-0.15417478109164723,-0.04110012326444211,-0.08960569830426873,0.38591895678220967,0.4101316509638723,0.22783254793554827,0.2591787534518985,-0.16752200741616807,-0.1406152382921972,True,0.5737449757244321,0.6117225810468663,0.6149687386215618,0.6521535653422923,-0.05163768256116263,-0.030486614045092054,True,0.06220198010563258,0.11512874905489598,0.14588676040077236,0.2009127633324132,-0.12711544853723036,-0.0460745961091253,True
refugee_allowing,demo,0.14276847725393393,0.4428421407212087,0.11514495505095117,0.14516317079339042,-0.04229616518009716,-0.00749371015937163,0.1257529371449853,0.16022155038635325,0.27225948833299696,0.30302663628745047,0.11833057911626231,0.1725761525674033,True,0.42763494095153426,0.45820783075615645,0.4681088270390267,0.5020956807115364,-0.062067969460195827,-0.023353192710139463,True,0.09417256817210799,0.1372099852279839,0.0989383143975195,0.14504844596128977,-0.03450285575585289,0.0203278094289042,False
refugee_allowing,demo+attit,0.15656492281908013,0.5563640249753653,0.29688483393984927,0.03084449891737937,-0.004419997564535048,0.03709782972429586,0.1394033724935826,0.17399507720587332,0.1712234847675528,0.2045433102792283,0.001181523323110611,0.06023156854528062,True,0.5399637185947118,0.5726054543709348,0.5445115830407061,0.5784153141084722,-0.02221568679607437,0.012763216468044637,False,0.2770931877130647,0.317327948535213,0.2384525457154099,0.28034197941263944,0.016074374723597736,0.05790049342130775,True
refugee_allowing,demo+attit+moral,0.198542719674227,0.5528945304950005,0.2851832968567664,-0.059661040920936825,-0.06559807087143112,-0.06457928046583952,0.18056451916474162,0.21604461763347282,0.12330140851011372,0.15451625827574067,-0.08841165722604939,-0.03200494180162968,True,0.5364252951118027,0.5701049475485438,0.6024334831852687,0.63438639019863,-0.08280389297488319,-0.048674865822377185,True,0.262996865201187,0.306767926353631,0.3269559057608805,0.373135400969015,-0.08940668502526082,-0.04154641787599287,True
refugee_allowing,attit,0.16670496027120357,0.550032700615329,0.278219246306128,-0.013303318538085807,-0.00419832593457108,0.05088088930847082,0.14812136930829564,0.18477561891919198,0.1372378709345978,0.16925848306814176,-0.04135175690631099,0.014661581794499699,False,0.5321083646585262,0.5660364839844079,0.5368523360672687,0.5704987139924387,-0.021068831704910668,0.012569247518287401,False,0.25859998042255244,0.3002742372173888,0.2058417619584461,0.2508788912819785,0.027014979163334812,0.07266782585725534,True
refugee_allowing,attit+moral,0.1991437310578646,0.5526314151986803,0.28497790403665313,-0.07642335279198056,-0.07224186825262299,-0.06470519285134774,0.18241777528405037,0.2168466433247212,0.10771778211064946,0.13902391984582418,-0.1029452062872787,-0.048964157977821075,True,0.5354622721845684,0.5693779313652418,0.6088322874325174,0.6414795801266103,-0.08884188482688102,-0.05404982134683556,True,0.26345326970120875,0.3066286431212922,0.3265002145761898,0.3733362284024009,-0.0894168558754927,-0.03957485868829323,True
refugee_allowing,demo+moral,0.3524988674965299,0.4657410639341865,0.15398814240100353,-0.2126936285610777,-0.14382374166919426,-0.18439712413048784,0.33666183226794527,0.3684688824508419,0.12381864648264812,0.15589166371037966,-0.2331186991480996,-0.19322375308190148,True,0.4457720145564228,0.4839429266630192,0.5935355282477618,0.6263387603045749,-0.16210861894709003,-0.12550427273784362,True,0.1274636666759276,0.17798968247698926,0.3172626925219098,0.36032831574572943,-0.21351399744000538,-0.1589847185302535,True
refugee_allowing,moral,0.3349896312224862,0.46007233443303597,0.1813753693802919,-0.2270908994308411,-0.14153112192573644,-0.13476610581421866,0.3189136020169577,0.35003430527985324,0.09206976856642474,0.12431634961666675,-0.2523200273103004,-0.20046474581450036,True,0.44200567587937206,0.47751628404924107,0.5857161127109564,0.6176517702235814,-0.16034048849372975,-0.12392172316983883,True,0.15896469333395336,0.20350816954485593,0.2942257153186881,0.33752609189271154,-0.1623773330643576,-0.10765820047038926,True
health_insurance_policy,demo,0.5029945034448807,0.4186902079215587,0.06591021195166934,-0.18536178675168435,-0.06736803157923567,-0.02873394320670046,0.49198441995308156,0.5142557400703074,0.30177096414332927,0.33287883449634836,-0.19747810872479168,-0.17410219058359813,True,0.40049432527409207,0.4360773173103991,0.46724378131976435,0.5038350807676641,-0.08047064093960296,-0.05508905044251845,True,0.04145625570354574,0.10819257732518177,0.07169729807881764,0.1178012328006888,-0.064242031329785,0.020534867508198953,False
health_insurance_policy,demo+attit,0.2480610283224571,0.5448350137061518,0.3143303817706775,-0.031938070918990945,-0.06322859644202226,0.0007702875639563287,0.22949875816124649,0.26488980604387513,0.20136618025901895,0.2304675322480228,-0.05914450996669184,-0.0030506474053008403,True,0.5273832702838023,0.563413945268387,0.5917239372807793,0.6246519732390416,-0.08055830997914679,-0.0464162221398155,True,0.292129798457833,0.334180981322645,0.29215272857724395,0.33550132170184044,-0.016455315361155572,0.016028674922408424,False
health_insurance_policy,demo+attit+moral,0.28949590656460034,0.5365704483965116,0.3169810995014997,-0.05832957431840944,-0.07927659466709153,-0.01629142332360637,0.2731678031924079,0.3063860746751445,0.21730735354805428,0.24547772844147037,-0.0862316921115029,-0.033437853340650046,True,0.5197462033875768,0.5543277960019715,0.5991028360716,0.6329313706676445,-0.09789774338549753,-0.06121290596358274,True,0.29700771620299293,0.33704337020282527,0.3076142501373945,0.38095992048919786,-0.061887346406964035,0.007043058866941938,False
health_insurance_policy,attit,0.17455234116486673,0.5587292417649028,0.326277670782619,0.027328555042282106,-0.04697158767195281,0.012125434253850214,0.15695637006726412,0.19338403382240452,0.18638441955745638,0.21803940413857115,-0.0031114951916745063,0.054255868140137414,False,0.5439767130836373,0.5754217512716712,0.5891142607775713,0.6216508178545715,-0.0643281867672223,-0.029594031523472276,True,0.30821446113992534,0.34600771856629514,0.29470512826612083,0.3364617564873238,-0.004722184994077591,0.029103982390622844,False
